tweet id,text,created at
1.00114E+18,@PokemonLetsGoPE Pokemon Lets Go Reveal?,2018-05-28 16:47:33+00:00
1.00113E+18,Upcoming Pokemon TCG Release Casts Doubt On Pokemon Let’s Go Release Date https://t.co/jhigccIUim https://t.co/JTmyKSuKy1,2018-05-28 16:07:42+00:00
1.00113E+18,@Pokemon I though it was Let's Go Pikachu and Pokemon lets Go Eevee,2018-05-28 16:01:17+00:00
1.00112E+18,"Pokemon let's go pikachu and Eevee has a rumor saying that Eevee will have a ""normal"" type evolution... well... here's somthing I found for the new movie. If this is real, does that mean Gorochu could happen too?

#Pokemon #PokemonLetsGo #letsgopikachu #letsgoeevee https://t.co/gnK08WmpNn",2018-05-28 15:04:47+00:00
1.00111E+18,pokemon lets go pikachu lets go feebas confirmed https://t.co/kSCguY5h4h,2018-05-28 14:34:14+00:00
1.00109E+18,"I liked a @YouTube video https://t.co/cwwqtukcs9 Pokemon Lets Go Pikachu And Pokemon Lets Go Eevee, Kanto Region Again?! Thoughts On",2018-05-28 13:13:51+00:00
1.00108E+18,It’s last week of May so close to a #PokemonDirect #PokemonLetsGoPikachu #PokemonLetsGo https://t.co/qBbAPgSDCE,2018-05-28 12:43:41+00:00
1.00108E+18,OMGG #PokemonLetsgoPikachu #PokemonLetsgoEevee CONFIRMED!!! #PokemonLetsGo #Pikachu #Eevee https://t.co/4hioVZd8j1,2018-05-28 12:29:18+00:00
1.00104E+18,"People seriously need to calm down and wait for Pokemon Switch news.
Like seriously it will be REVEALED within 15 days. 
JUST WAIT! And while you wait set your expectation low. 
#PokemonLetsGo #PokemonSwitch #NintendoE3 #nintendoswitch",2018-05-28 10:09:55+00:00
1.00103E+18,OMG POKEMON LETS GO REFERENCE https://t.co/YtIQsBlgXt,2018-05-28 09:26:39+00:00
1.00099E+18,"@Verliswolf 
Just saw this is in ultra sun and moon 
#PokemonLetsGo #LetsGo https://t.co/qSE4EJr4RR",2018-05-28 06:43:38+00:00
1.00098E+18,@litoisback Pokemon Come on Barbie y Pokemon Lets go Party,2018-05-28 06:05:52+00:00
1.00097E+18,"This is THE WEEK of all times!
We finally managed to safely arrive to the very last week of the month.

- 4 DAYS left before June!

Maybe an announcement today for a #PokemonDirect tomorrow!

#PokemonLetsGoEevee
#PokemonLetsGoPikachu
#PokemonLetsGo
#PokemonSwitch https://t.co/mH5Cd1j2aX",2018-05-28 05:04:31+00:00
1.00093E+18,"Emily Rogers is still confident about a #PokemonDirect before the end of the month.

You might be interested with this article from Gaming Intell :
☑️Why Pokemon let’s Go Could Be Revealed on May 29th
https://t.co/5UOxFr5DU7",2018-05-28 02:56:13+00:00
1.00091E+18,"thought I just list off some games Im getting this year: Pokemon Lets Go! Super Smash Bros Switch, Homeless Man Simulator (yes thats a real thing), Kingdom Come, Agony, and I think thats it. What about you guys?",2018-05-28 01:25:57+00:00
